#2021-11-0214:45:52.821105
#Timestamp[ms] Up-Time UTC Date RMCValid Satsinuse Latitude Longitude Speedoverground[knots] Speedoverground[km/h] Courseoverground AltitudeNN[m] BoardTemp[°C] ExternalTemp[°C] Humidity[%] Pressure[hPa] BatteryVoltage[V] Loggerstatus
139957.571295 00:25:42 13:52:39 02.11.2021 Y 07 4343.19201N 01024.49108E 0.157 0.2 NA -2.5 25.750 23.0 34.111 1007.619 3.3 66673
139959.597656 00:25:44 13:52:41 02.11.2021 Y 07 4343.19184N 01024.49115E 0.068 0.1 NA -2.0 25.750 22.875 34.119 1007.659 3.3 66673
139961.624537 00:25:46 13:52:43 02.11.2021 Y 07 4343.19168N 01024.49118E 0.007 0.0 NA -2.0 25.500 22.875 34.103 1007.650 3.3 66673
139963.651317 00:25:48 13:52:45 02.11.2021 Y 07 4343.19166N 01024.49123E 0.095 0.1 NA -1.6 25.375 22.875 34.96 1007.599 3.3 66673
139965.677834 00:25:50 13:52:47 02.11.2021 Y 07 4343.19159N 01024.49134E 0.006 0.0 NA -1.1 25.500 22.875 34.96 1007.510 3.3 66673
139967.704487 00:25:52 13:52:49 02.11.2021 Y 07 4343.19168N 01024.49134E 0.015 0.0 NA -1.0 25.625 22.875 34.73 1007.760 3.3 66673
139969.730987 00:25:55 13:52:52 02.11.2021 Y 07 4343.19177N 01024.49134E 0.063 0.1 NA -0.9 25.500 22.875 34.12 1007.690 3.3 66673
139971.757641 00:25:57 13:52:54 02.11.2021 Y 07 4343.19186N 01024.49138E 0.084 0.1 NA -1.2 25.500 22.750 33.966 1007.780 3.3 66673
139973.784425 00:25:59 13:52:56 02.11.2021 Y 07 4343.19195N 01024.49141E 0.113 0.2 NA -0.8 25.625 22.750 33.867 1007.710 3.3 66673
139975.811154 00:26:01 13:52:58 02.11.2021 Y 07 4343.19202N 01024.49143E 0.021 0.0 NA -0.8 25.625 22.875 33.783 1007.679 3.3 66673
139977.837955 00:26:03 13:53:00 02.11.2021 Y 07 4343.19203N 01024.49140E 0.064 0.1 NA -0.3 25.500 22.875 33.745 1007.700 3.3 66673
139979.871376 00:26:05 13:53:02 02.11.2021 Y 07 4343.19196N 01024.49135E 0.038 0.0 NA -0.2 25.375 22.875 33.737 1007.669 3.3 66673
139981.898119 00:26:07 13:53:04 02.11.2021 Y 07 4343.19191N 01024.49129E 0.041 0.0 NA 0.1 25.375 22.875 33.752 1007.650 3.3 66673
139983.92497 00:26:09 13:53:06 02.11.2021 Y 07 4343.19187N 01024.49119E 0.015 0.0 NA 0.7 25.375 22.750 33.806 1007.780 3.3 66673
139985.951603 00:26:11 13:53:08 02.11.2021 Y 07 4343.19191N 01024.49114E 0.021 0.0 NA 0.4 25.500 22.750 33.867 1007.690 3.3 66673
139987.978119 00:26:13 13:53:10 02.11.2021 Y 07 4343.19205N 01024.49110E 0.032 0.0 NA -0.8 25.500 22.750 33.920 1007.820 3.3 66673
139990.004804 00:26:15 13:53:12 02.11.2021 Y 07 4343.19203N 01024.49103E 0.069 0.1 NA -1.4 25.375 22.750 33.958 1007.760 3.3 66673
139992.031537 00:26:17 13:53:14 02.11.2021 Y 07 4343.19185N 01024.49099E 0.109 0.2 NA -1.9 25.500 22.750 33.958 1007.690 3.3 66673
139994.05818 00:26:19 13:53:16 02.11.2021 Y 07 4343.19173N 01024.49101E 0.046 0.0 NA -2.3 25.500 22.750 33.951 1007.559 3.3 66673
139996.084961 00:26:21 13:53:18 02.11.2021 Y 07 4343.19153N 01024.49098E 0.023 0.0 NA -3.0 25.500 22.625 33.951 1007.640 3.3 66673
139998.111668 00:26:23 13:53:20 02.11.2021 Y 07 4343.19151N 01024.49101E 0.116 0.2 NA -3.7 25.500 22.625 33.958 1007.640 3.3 66673
140000.138296 00:26:25 13:53:22 02.11.2021 Y 07 4343.19147N 01024.49100E 0.050 0.0 NA -4.2 25.500 22.625 33.966 1007.619 3.3 66673
140002.165064 00:26:27 13:53:24 02.11.2021 Y 07 4343.19131N 01024.49109E 0.035 0.0 NA -4.8 25.375 22.625 33.981 1007.690 3.3 66673
140004.191792 00:26:29 13:53:26 02.11.2021 Y 07 4343.19114N 01024.49106E 0.025 0.0 NA -5.1 25.375 22.750 34.12 1007.520 3.3 66673
140006.218355 00:26:31 13:53:28 02.11.2021 Y 07 4343.19095N 01024.49113E 0.051 0.0 NA -5.4 25.500 22.750 34.73 1007.789 3.3 66673
140008.244984 00:26:33 13:53:30 02.11.2021 Y 07 4343.19081N 01024.49118E 0.014 0.0 NA -5.5 25.250 22.625 34.96 1007.650 3.3 66673
140010.271591 00:26:35 13:53:32 02.11.2021 Y 07 4343.19074N 01024.49129E 0.052 0.0 NA -5.6 25.250 22.750 34.142 1007.650 3.3 66673
140012.29834 00:26:37 13:53:34 02.11.2021 Y 07 4343.19062N 01024.49134E 0.027 0.0 NA -5.3 25.500 22.625 34.172 1007.609 3.3 66673
140014.325075 00:26:39 13:53:36 02.11.2021 Y 07 4343.19060N 01024.49133E 0.060 0.1 NA -4.8 25.500 22.625 34.195 1007.609 3.3 66673
140016.351749 00:26:41 13:53:38 02.11.2021 Y 07 4343.19060N 01024.49133E 0.051 0.0 NA -4.4 25.250 22.625 34.210 1007.669 3.3 66673
140018.378451 00:26:43 13:53:40 02.11.2021 Y 07 4343.19055N 01024.49131E 0.049 0.0 NA -4.4 25.500 22.625 34.203 1007.599 3.3 66673
140020.405198 00:26:45 13:53:42 02.11.2021 Y 07 4343.19067N 01024.49130E 0.103 0.1 NA -4.6 25.375 22.625 34.172 1007.710 3.3 66673
140022.431993 00:26:47 13:53:44 02.11.2021 Y 07 4343.19070N 01024.49122E 0.031 0.0 NA -4.6 25.375 22.750 34.172 1007.719 3.3 66673
140024.474013 00:26:49 13:53:46 02.11.2021 Y 07 4343.19071N 01024.49115E 0.064 0.1 NA -4.5 25.500 22.625 34.180 1007.479 3.3 66673
140026.500729 00:26:51 13:53:48 02.11.2021 Y 07 4343.19076N 01024.49107E 0.029 0.0 NA -4.7 25.375 22.750 34.210 1007.750 3.3 66673
140028.527517 00:26:53 13:53:50 02.11.2021 Y 07 4343.19081N 01024.49102E 0.038 0.0 NA -5.0 25.500 22.625 34.210 1007.690 3.3 66673
140030.554309 00:26:55 13:53:52 02.11.2021 Y 07 4343.19078N 01024.49099E 0.079 0.1 NA -4.7 25.250 22.750 34.210 1007.640 3.3 66673
140032.581004 00:26:57 13:53:54 02.11.2021 Y 07 4343.19082N 01024.49097E 0.074 0.1 NA -4.9 25.375 22.625 34.203 1007.760 3.3 66673
140034.607746 00:26:59 13:53:56 02.11.2021 Y 07 4343.19089N 01024.49098E 0.032 0.0 NA -5.1 25.250 22.625 34.218 1007.719 3.3 66673
140036.634514 00:27:01 13:53:58 02.11.2021 Y 07 4343.19089N 01024.49096E 0.038 0.0 NA -5.6 25.500 22.500 34.233 1007.429 3.3 66673
140038.661316 00:27:03 13:54:00 02.11.2021 Y 07 4343.19089N 01024.49098E 0.049 0.0 NA -6.0 25.375 22.500 34.264 1007.630 3.3 66673
140040.688059 00:27:05 13:54:02 02.11.2021 Y 07 4343.19099N 01024.49102E 0.038 0.0 NA -6.9 25.375 22.625 34.287 1007.619 3.3 66673
140042.714792 00:27:07 13:54:04 02.11.2021 Y 07 4343.19104N 01024.49109E 0.040 0.0 NA -8.0 25.250 22.500 34.325 1007.719 3.3 66673
140044.741576 00:27:10 13:54:07 02.11.2021 Y 07 4343.19115N 01024.49116E 0.091 0.1 NA -9.3 25.250 22.625 34.348 1007.549 3.3 66673
140046.768346 00:27:12 13:54:09 02.11.2021 Y 07 4343.19119N 01024.49121E 0.025 0.0 NA -10.1 25.250 22.500 34.363 1007.599 3.3 66673
140048.795409 00:27:14 13:54:11 02.11.2021 Y 07 4343.19127N 01024.49129E 0.056 0.1 NA -10.8 25.500 22.625 34.386 1007.719 3.3 66673
140050.822483 00:27:16 13:54:13 02.11.2021 Y 07 4343.19131N 01024.49140E 0.074 0.1 NA -11.2 25.375 22.625 34.393 1007.669 3.3 66673
140052.849464 00:27:18 13:54:15 02.11.2021 Y 07 4343.19143N 01024.49151E 0.014 0.0 NA -11.5 25.375 22.500 34.409 1007.770 3.3 66673
140054.876399 00:27:20 13:54:17 02.11.2021 Y 07 4343.19165N 01024.49157E 0.022 0.0 NA -12.0 25.250 22.625 34.431 1007.750 3.3 66673
140056.903411 00:27:22 13:54:19 02.11.2021 Y 07 4343.19178N 01024.49159E 0.076 0.1 NA -12.4 25.250 22.500 34.447 1007.719 3.3 66673
140058.930417 00:27:24 13:54:21 02.11.2021 Y 07 4343.19205N 01024.49161E 0.028 0.0 NA -12.6 25.375 22.625 34.477 1007.659 3.3 66673
140060.95751 00:27:26 13:54:23 02.11.2021 Y 07 4343.19222N 01024.49151E 0.190 0.3 NA -12.2 25.375 22.625 34.493 1007.760 3.3 66673
140062.984475 00:27:28 13:54:25 02.11.2021 Y 07 4343.19235N 01024.49148E 0.088 0.1 NA -11.9 25.375 22.500 34.515 1007.820 3.3 66673
140065.011489 00:27:30 13:54:27 02.11.2021 Y 07 4343.19249N 01024.49144E 0.062 0.1 NA -11.4 25.375 22.500 34.531 1007.890 3.3 66673
140067.038446 00:27:32 13:54:29 02.11.2021 Y 07 4343.19265N 01024.49143E 0.034 0.0 NA -11.5 25.375 22.625 34.554 1007.650 3.3 66673
140069.065469 00:27:34 13:54:31 02.11.2021 Y 07 4343.19276N 01024.49143E 0.099 0.1 NA -12.0 25.125 22.375 34.576 1007.580 3.3 66673
140071.092434 00:27:36 13:54:33 02.11.2021 Y 07 4343.19290N 01024.49143E 0.033 0.0 NA -12.2 25.375 22.500 34.584 1007.659 3.3 66673
140073.119417 00:27:38 13:54:35 02.11.2021 Y 07 4343.19299N 01024.49148E 0.038 0.0 NA -12.2 25.375 22.500 34.592 1007.679 3.3 66673
140075.146435 00:27:40 13:54:37 02.11.2021 Y 07 4343.19308N 01024.49154E 0.040 0.0 NA -12.5 25.125 22.500 34.599 1007.570 3.3 66673
140077.173438 00:27:42 13:54:39 02.11.2021 Y 07 4343.19319N 01024.49165E 0.022 0.0 NA -12.6 25.250 22.500 34.615 1007.780 3.3 66673
140079.200436 00:27:44 13:54:41 02.11.2021 Y 07 4343.19324N 01024.49175E 0.040 0.0 NA -12.3 25.125 22.625 34.622 1007.669 3.3 66673
140081.227473 00:27:46 13:54:43 02.11.2021 Y 07 4343.19326N 01024.49184E 0.066 0.1 NA -12.1 25.375 22.500 34.607 1007.719 3.3 66673
140083.254493 00:27:48 13:54:45 02.11.2021 Y 07 4343.19327N 01024.49191E 0.049 0.0 NA -11.9 25.375 22.625 34.592 1007.750 3.3 66673
140085.281589 00:27:50 13:54:47 02.11.2021 Y 07 4343.19326N 01024.49195E 0.075 0.1 NA -11.5 25.125 22.500 34.584 1007.640 3.3 66673
140087.308553 00:27:52 13:54:49 02.11.2021 Y 07 4343.19320N 01024.49199E 0.038 0.0 NA -10.8 25.250 22.500 34.584 1007.650 3.3 66673
140089.335558 00:27:54 13:54:51 02.11.2021 Y 07 4343.19321N 01024.49206E 0.094 0.1 NA -10.7 25.375 22.500 34.569 1007.619 3.3 66673
140091.36257 00:27:56 13:54:53 02.11.2021 Y 07 4343.19308N 01024.49208E 0.150 0.2 NA -9.9 25.375 22.500 34.538 1007.679 3.3 66673
140093.389234 00:27:58 13:54:55 02.11.2021 Y 07 4343.19308N 01024.49217E 0.031 0.0 NA -10.1 25.375 22.375 34.538 1007.489 3.3 66673
140095.416245 00:28:00 13:54:57 02.11.2021 Y 07 4343.19299N 01024.49224E 0.037 0.0 NA -9.9 25.125 22.375 34.523 1007.750 3.3 66673
140097.443881 00:28:02 13:54:59 02.11.2021 Y 07 4343.19280N 01024.49234E 0.046 0.0 NA -9.4 25.250 22.625 34.454 1007.690 3.3 66673
140099.485285 00:28:04 13:55:01 02.11.2021 Y 07 4343.19263N 01024.49245E 0.078 0.1 NA -9.0 25.0 22.500 34.386 1007.880 3.3 66673
140101.511707 00:28:06 13:55:03 02.11.2021 Y 07 4343.19236N 01024.49251E 0.082 0.1 NA -8.4 25.125 22.375 34.363 1007.789 3.3 66673
140103.538436 00:28:08 13:55:05 02.11.2021 Y 07 4343.19212N 01024.49254E 0.139 0.2 NA -7.9 25.250 22.375 34.355 1007.669 3.3 66673
140105.571639 00:28:10 13:55:07 02.11.2021 Y 07 4343.19202N 01024.49266E 0.034 0.0 NA -8.3 25.0 22.500 34.363 1007.609 3.3 66673
140107.598519 00:28:12 13:55:09 02.11.2021 Y 07 4343.19190N 01024.49276E 0.133 0.2 NA -8.5 25.375 22.375 34.378 1007.739 3.3 66673
140109.625514 00:28:14 13:55:11 02.11.2021 Y 07 4343.19184N 01024.49283E 0.011 0.0 NA -8.5 25.250 22.375 34.424 1007.580 3.3 66673
140111.652514 00:28:16 13:55:13 02.11.2021 Y 07 4343.19185N 01024.49287E 0.038 0.0 NA -8.4 25.250 22.375 34.454 1007.710 3.3 66673
140113.679505 00:28:18 13:55:15 02.11.2021 Y 07 4343.19177N 01024.49289E 0.046 0.0 NA -8.1 25.125 22.375 34.493 1007.669 3.3 66673
140115.706514 00:28:20 13:55:17 02.11.2021 Y 07 4343.19188N 01024.49291E 0.054 0.1 NA -7.9 25.0 22.375 34.523 1007.630 3.3 66673
140117.731879 00:28:22 13:55:19 02.11.2021 Y 07 4343.19190N 01024.49290E 0.038 0.0 NA -7.3 25.0 22.375 34.538 1007.669 3.3 66673
140119.758724 00:28:25 13:55:22 02.11.2021 Y 07 4343.19192N 01024.49278E 0.053 0.0 NA -6.4 25.125 22.375 34.569 1007.750 3.3 66673
140121.785889 00:28:27 13:55:24 02.11.2021 Y 07 4343.19197N 01024.49280E 0.019 0.0 NA -6.2 25.250 22.375 34.592 1007.710 3.3 66673
140123.812979 00:28:29 13:55:26 02.11.2021 Y 07 4343.19196N 01024.49270E 0.051 0.0 NA -5.6 25.125 22.375 34.622 1007.619 3.3 66673
140125.840014 00:28:31 13:55:28 02.11.2021 Y 07 4343.19199N 01024.49263E 0.041 0.0 NA -5.2 25.0 22.375 34.637 1007.750 3.3 66673
140127.866785 00:28:33 13:55:30 02.11.2021 Y 07 4343.19198N 01024.49258E 0.131 0.2 NA -4.7 25.0 22.375 34.660 1007.640 3.3 66673
140129.894001 00:28:35 13:55:32 02.11.2021 Y 07 4343.19197N 01024.49240E 0.051 0.0 NA -3.9 25.0 22.250 34.660 1007.659 3.3 66673
140131.920665 00:28:37 13:55:34 02.11.2021 Y 07 4343.19195N 01024.49226E 0.043 0.0 NA -3.1 25.125 22.250 34.691 1007.690 3.3 66673
140133.947696 00:28:39 13:55:36 02.11.2021 Y 07 4343.19195N 01024.49214E 0.181 0.3 NA -2.0 25.250 22.375 34.683 1007.630 3.3 66673
140135.974768 00:28:41 13:55:38 02.11.2021 Y 07 4343.19194N 01024.49205E 0.052 0.0 NA -0.9 25.250 22.375 34.706 1007.719 3.3 66673
140138.001876 00:28:43 13:55:40 02.11.2021 Y 07 4343.19187N 01024.49189E 0.080 0.1 NA -0.4 25.125 22.250 34.721 1007.640 3.3 66673
140140.029052 00:28:45 13:55:42 02.11.2021 Y 07 4343.19179N 01024.49178E 0.040 0.0 NA 0.4 25.0 22.250 34.714 1007.599 3.3 66673
140142.056264 00:28:47 13:55:44 02.11.2021 Y 07 4343.19159N 01024.49165E 0.018 0.0 NA 1.1 25.125 22.375 34.737 1007.590 3.3 66673
140144.083133 00:28:49 13:55:46 02.11.2021 Y 07 4343.19149N 01024.49152E 0.043 0.0 NA 1.9 25.125 22.250 34.744 1007.580 3.3 66673
140146.109966 00:28:51 13:55:48 02.11.2021 Y 07 4343.19140N 01024.49143E 0.121 0.2 NA 2.3 25.0 22.375 34.744 1007.760 3.3 66673
140148.136497 00:28:53 13:55:50 02.11.2021 Y 07 4343.19139N 01024.49125E 0.022 0.0 NA 2.5 25.250 22.375 34.767 1007.570 3.3 66673
140150.163414 00:28:55 13:55:52 02.11.2021 Y 07 4343.19126N 01024.49109E 0.068 0.1 NA 2.3 25.250 22.250 34.782 1007.780 3.3 66673
140152.190216 00:28:57 13:55:54 02.11.2021 Y 07 4343.19111N 01024.49093E 0.023 0.0 NA 2.1 25.250 22.250 34.798 1007.780 3.3 66673
140154.21712 00:28:59 13:55:56 02.11.2021 Y 07 4343.19088N 01024.49077E 0.123 0.2 NA 2.2 25.125 22.250 34.767 1007.659 3.3 66673
140156.244108 00:29:01 13:55:58 02.11.2021 Y 07 4343.19076N 01024.49078E 0.171 0.3 NA 2.1 25.0 22.250 34.752 1007.669 3.3 66673
140158.270638 00:29:03 13:56:00 02.11.2021 Y 07 4343.19062N 01024.49071E 0.144 0.2 NA 2.3 25.250 22.250 34.729 1007.690 3.3 66673
140160.297633 00:29:05 13:56:02 02.11.2021 Y 07 4343.19051N 01024.49064E 0.151 0.2 NA 2.2 25.0 22.250 34.699 1007.780 3.3 66673
140162.324231 00:29:07 13:56:04 02.11.2021 Y 07 4343.19039N 01024.49062E 0.189 0.3 NA 2.3 25.0 22.250 34.691 1007.690 3.3 66673
140164.350926 00:29:09 13:56:06 02.11.2021 Y 07 4343.19042N 01024.49068E 0.187 0.3 NA 2.6 25.250 22.125 34.683 1007.690 3.3 66673
140166.377968 00:29:11 13:56:08 02.11.2021 Y 07 4343.19053N 01024.49064E 0.029 0.0 NA 2.9 24.875 22.250 34.691 1007.789 3.3 66673
140168.404916 00:29:13 13:56:10 02.11.2021 Y 07 4343.19057N 01024.49074E 0.118 0.2 NA 2.9 25.0 22.125 34.714 1007.760 3.3 66673
140170.43162 00:29:15 13:56:12 02.11.2021 Y 07 4343.19052N 01024.49069E 0.178 0.3 NA 2.9 25.0 22.125 34.729 1007.619 3.3 66673
140172.457988 00:29:17 13:56:14 02.11.2021 Y 07 4343.19052N 01024.49065E 0.678 1.2 NA 3.2 25.0 22.125 34.737 1007.599 3.3 66673
140174.495332 00:29:19 13:56:16 02.11.2021 Y 07 4343.19042N 01024.49063E 0.026 0.0 NA 3.4 25.125 22.125 34.760 1007.619 3.3 66673
140176.522183 00:29:21 13:56:18 02.11.2021 Y 07 4343.19058N 01024.49071E 0.057 0.1 NA 3.0 25.0 22.125 34.775 1007.640 3.3 66673
140178.548721 00:29:23 13:56:20 02.11.2021 Y 07 4343.19055N 01024.49054E 0.021 0.0 NA 3.0 24.875 22.375 34.790 1007.809 3.3 66673
140180.575654 00:29:25 13:56:22 02.11.2021 Y 07 4343.19025N 01024.49003E 0.058 0.1 NA 3.6 24.875 22.125 34.805 1007.619 3.3 66673
140182.604025 00:29:27 13:56:24 02.11.2021 Y 07 4343.18994N 01024.48958E 0.069 0.1 NA 3.4 24.875 22.125 34.821 1007.609 3.3 66673
140184.631095 00:29:29 13:56:26 02.11.2021 Y 07 4343.18996N 01024.48942E 0.301 0.5 NA 4.0 24.875 22.250 34.836 1007.650 3.3 66673
140186.658121 00:29:31 13:56:28 02.11.2021 Y 07 4343.18993N 01024.48928E 0.093 0.1 NA 4.1 24.750 22.125 34.851 1007.669 3.3 66673
140188.685108 00:29:33 13:56:30 02.11.2021 Y 07 4343.19004N 01024.48935E 0.253 0.4 NA 4.1 25.0 22.0 34.859 1007.630 3.3 66673
140190.711707 00:29:35 13:56:32 02.11.2021 Y 07 4343.19010N 01024.48921E 0.072 0.1 NA 4.2 24.875 22.250 34.874 1007.609 3.3 66673
140192.738495 00:29:37 13:56:34 02.11.2021 Y 07 4343.19013N 01024.48924E 0.058 0.1 NA 4.6 24.875 22.250 34.882 1007.580 3.3 66673
140194.765385 00:29:40 13:56:37 02.11.2021 Y 07 4343.19002N 01024.48911E 0.104 0.1 NA 4.7 25.0 22.125 34.897 1007.580 3.3 66673
140196.79189 00:29:42 13:56:39 02.11.2021 Y 07 4343.19016N 01024.48911E 0.634 1.1 NA 4.9 25.125 22.125 34.912 1007.690 3.3 66673
140198.818808 00:29:44 13:56:41 02.11.2021 Y 07 4343.19020N 01024.48919E 0.100 0.1 NA 5.0 24.875 22.0 34.920 1007.559 3.3 66673
140200.845467 00:29:46 13:56:43 02.11.2021 Y 07 4343.19018N 01024.48932E 0.098 0.1 NA 5.4 24.875 22.125 34.935 1007.739 3.3 66673
140202.87227 00:29:48 13:56:45 02.11.2021 Y 07 4343.19022N 01024.48925E 0.150 0.2 NA 6.3 24.750 22.125 34.958 1007.630 3.3 66673
140204.899122 00:29:50 13:56:47 02.11.2021 Y 07 4343.19036N 01024.48933E 0.110 0.2 NA 6.6 24.750 22.125 34.958 1007.500 3.3 66673
140206.926003 00:29:52 13:56:49 02.11.2021 Y 07 4343.19033N 01024.48937E 0.149 0.2 NA 6.8 24.875 22.125 34.966 1007.619 3.3 66673
140208.951615 00:29:54 13:56:51 02.11.2021 Y 07 4343.19049N 01024.48960E 0.098 0.1 NA 7.2 25.0 22.125 34.981 1007.679 3.3 66673
140210.978525 00:29:56 13:56:53 02.11.2021 Y 07 4343.19058N 01024.48979E 0.081 0.1 NA 7.0 24.875 22.250 34.988 1007.679 3.3 66673
140213.006368 00:29:58 13:56:55 02.11.2021 Y 07 4343.19066N 01024.49001E 0.029 0.0 NA 7.2 24.875 22.250 35.19 1007.799 3.3 66673
140215.033019 00:30:00 13:56:57 02.11.2021 Y 07 4343.19076N 01024.49031E 0.052 0.0 NA 7.0 24.875 22.125 35.4 1007.679 3.3 66673
140217.05952 00:30:02 13:56:59 02.11.2021 Y 07 4343.19075N 01024.49052E 0.088 0.1 NA 7.3 25.0 22.250 35.4 1007.780 3.3 66673
140219.086051 00:30:04 13:57:01 02.11.2021 Y 07 4343.19088N 01024.49069E 0.084 0.1 NA 7.9 24.750 22.125 35.4 1007.719 3.3 66673
140221.111697 00:30:06 13:57:03 02.11.2021 Y 07 4343.19116N 01024.49102E 0.166 0.3 NA 8.2 24.750 22.250 35.11 1007.659 3.3 66673
140223.13851 00:30:08 13:57:05 02.11.2021 Y 07 4343.19134N 01024.49136E 0.123 0.2 NA 8.5 24.750 22.125 35.11 1007.619 3.3 66673
140225.165294 00:30:10 13:57:07 02.11.2021 Y 07 4343.19164N 01024.49176E 0.167 0.3 NA 9.1 24.750 22.250 35.27 1007.450 3.3 66673
140227.192012 00:30:12 13:57:09 02.11.2021 Y 07 4343.19183N 01024.49201E 0.032 0.0 NA 9.9 24.750 22.125 35.42 1007.520 3.3 66673
140229.218724 00:30:14 13:57:11 02.11.2021 Y 07 4343.19205N 01024.49226E 0.023 0.0 NA 10.1 25.0 22.0 35.42 1007.530 3.3 66673
140231.245056 00:30:16 13:57:13 02.11.2021 Y 07 4343.19208N 01024.49231E 0.013 0.0 NA 10.3 24.750 22.0 35.65 1007.710 3.3 66673
140233.270613 00:30:18 13:57:15 02.11.2021 Y 07 4343.19219N 01024.49257E 0.056 0.1 NA 10.4 24.875 22.125 35.80 1007.619 3.3 66673
140235.297422 00:30:20 13:57:17 02.11.2021 Y 07 4343.19226N 01024.49264E 0.025 0.0 NA 10.1 24.875 22.125 35.88 1007.590 3.3 66673
140237.324387 00:30:22 13:57:19 02.11.2021 Y 07 4343.19216N 01024.49252E 0.050 0.0 NA 10.0 24.875 22.125 35.103 1007.729 3.3 66673
140239.351452 00:30:24 13:57:21 02.11.2021 Y 07 4343.19196N 01024.49245E 0.034 0.0 NA 9.8 24.875 22.250 35.111 1007.609 3.3 66673
140241.378328 00:30:26 13:57:23 02.11.2021 Y 07 4343.19191N 01024.49250E 0.141 0.2 NA 9.6 24.875 22.125 35.111 1007.830 3.3 66673
140243.405258 00:30:28 13:57:25 02.11.2021 Y 07 4343.19190N 01024.49262E 0.104 0.1 NA 9.4 24.750 22.125 35.126 1007.770 3.3 66673
140245.43162 00:30:30 13:57:27 02.11.2021 Y 07 4343.19169N 01024.49257E 0.091 0.1 NA 9.4 24.750 22.125 35.141 1007.770 3.3 66673
140247.458245 00:30:32 13:57:29 02.11.2021 Y 07 4343.19163N 01024.49252E 0.060 0.1 NA 9.0 24.875 22.125 35.141 1007.669 3.3 66673
140249.484928 00:30:34 13:57:31 02.11.2021 Y 07 4343.19158N 01024.49253E 0.038 0.0 NA 8.8 24.875 22.250 35.149 1007.880 3.3 66673
140251.5116 00:30:36 13:57:33 02.11.2021 Y 07 4343.19159N 01024.49262E 0.107 0.1 NA 8.8 24.750 22.125 35.141 1007.619 3.3 66673
140253.538412 00:30:38 13:57:35 02.11.2021 Y 07 4343.19164N 01024.49258E 0.033 0.0 NA 8.5 24.750 22.125 35.141 1007.489 3.3 66673
140255.565108 00:30:40 13:57:37 02.11.2021 Y 07 4343.19163N 01024.49262E 0.014 0.0 NA 8.4 24.875 22.125 35.149 1007.780 3.3 66673
140257.591733 00:30:42 13:57:39 02.11.2021 Y 07 4343.19158N 01024.49258E 0.109 0.2 NA 8.2 24.750 22.250 35.156 1007.659 3.3 66673
140259.618266 00:30:44 13:57:41 02.11.2021 Y 07 4343.19175N 01024.49262E 0.074 0.1 NA 7.8 24.750 22.125 35.156 1007.619 3.3 66673
140261.64485 00:30:46 13:57:43 02.11.2021 Y 07 4343.19187N 01024.49263E 0.061 0.1 NA 7.5 24.625 22.125 35.179 1007.609 3.3 66673
140263.671453 00:30:48 13:57:45 02.11.2021 Y 07 4343.19190N 01024.49264E 0.094 0.1 NA 6.8 24.750 22.125 35.187 1007.789 3.3 66673
140265.698011 00:30:50 13:57:47 02.11.2021 Y 07 4343.19188N 01024.49259E 0.100 0.1 NA 6.4 24.750 22.125 35.187 1007.729 3.3 66673
140267.724606 00:30:52 13:57:49 02.11.2021 Y 07 4343.19187N 01024.49252E 0.061 0.1 NA 6.1 25.0 22.125 35.194 1007.840 3.3 66673
140269.750867 00:30:54 13:57:51 02.11.2021 Y 07 4343.19183N 01024.49242E 0.146 0.2 NA 5.9 24.875 22.125 35.217 1007.789 3.3 66673
140271.777408 00:30:57 13:57:54 02.11.2021 Y 07 4343.19191N 01024.49230E 0.027 0.0 NA 5.8 24.625 22.250 35.225 1007.640 3.3 66673
140273.804009 00:30:59 13:57:56 02.11.2021 Y 07 4343.19202N 01024.49234E 0.014 0.0 NA 5.8 24.625 22.250 35.217 1007.590 3.3 66673
140275.830538 00:31:01 13:57:58 02.11.2021 Y 07 4343.19218N 01024.49231E 0.011 0.0 NA 5.7 24.750 22.250 35.210 1007.520 3.3 66673
140277.857066 00:31:03 13:58:00 02.11.2021 Y 07 4343.19213N 01024.49222E 0.068 0.1 NA 5.4 24.750 22.0 35.202 1007.679 3.3 66673
140279.883684 00:31:05 13:58:02 02.11.2021 Y 07 4343.19217N 01024.49214E 0.017 0.0 NA 5.2 25.125 22.125 35.187 1007.619 3.3 66673
140281.919194 00:31:07 13:58:04 02.11.2021 Y 07 4343.19210N 01024.49205E 0.068 0.1 NA 5.0 24.875 22.250 35.179 1007.530 3.3 66673
140283.945795 00:31:09 13:58:06 02.11.2021 Y 07 4343.19204N 01024.49190E 0.034 0.0 NA 4.8 24.750 22.250 35.172 1007.710 3.3 66673
140285.972386 00:31:11 13:58:08 02.11.2021 Y 07 4343.19193N 01024.49174E 0.016 0.0 NA 4.4 24.750 22.125 35.164 1007.750 3.3 66673
140288.017185 00:31:13 13:58:10 02.11.2021 Y 07 4343.19179N 01024.49166E 0.039 0.0 NA 4.3 24.750 22.125 35.164 1007.710 3.3 66673
140290.043811 00:31:15 13:58:12 02.11.2021 Y 07 4343.19170N 01024.49165E 0.022 0.0 NA 4.1 24.750 22.0 35.179 1007.609 3.3 66673
140292.070094 00:31:17 13:58:14 02.11.2021 Y 07 4343.19158N 01024.49166E 0.027 0.0 NA 3.9 24.625 22.125 35.187 1007.719 3.3 66673
